,0
6140,0.2
6141,0.3
6142,0.3
6143,1.0
6144,0.2
6145,1.0
6146,1.0
6147,0.3
6148,0.0
6149,1.0
6150,0.2
6151,1.0
6152,1.0
6153,1.0
6154,0.2
6155,0.7
6156,0.2
6157,0.1
6158,1.0
6159,1.0
6160,0.2
6161,1.0
6162,1.0
6163,0.4
6164,0.2
6165,1.0
6166,0.7
6167,1.0
6168,0.1
6169,0.6
6170,0.1
6171,1.0
6172,0.7
6173,1.0
6174,0.9
6175,1.0
6176,0.1
6177,0.3
6178,0.2
6179,0.2
6180,0.0
6181,0.0
6182,1.0
6183,0.0
6184,0.4
6185,1.0
6186,0.4
6187,1.0
6188,0.4
6189,1.0
6190,1.0
6191,1.0
6192,0.5
6193,1.0
6194,0.0
6195,0.1
6196,0.6
6197,0.0
6198,1.0
6199,0.0
6200,0.6
6201,0.4
6202,0.4
6203,1.0
6204,1.0
6205,1.0
6206,0.3
6207,1.0
6208,1.0
6209,1.0
6210,0.5
6211,1.0
6212,1.0
6213,0.2
6214,0.1
6215,0.1
6216,0.0
6217,1.0
6218,1.0
6219,0.4
6220,1.0
6221,0.0
6222,0.1
6223,0.0
6224,0.3
6225,1.0
6226,1.0
6227,0.2
6228,0.6
6229,1.0
6230,1.0
6231,1.0
6232,0.4
6233,0.1
6234,0.2
6235,1.0
6236,1.0
6237,1.0
6238,1.0
6239,0.5
6240,0.6
6241,1.0
6242,1.0
6243,0.2
6244,1.0
6245,1.0
6246,0.3
6247,0.1
6248,0.7
6249,0.8
6250,1.0
6251,0.0
6252,0.0
6253,1.0
6254,1.0
6255,0.9
6256,0.0
6257,0.8
6258,1.0
6259,1.0
6260,1.0
6261,1.0
6262,1.0
6263,0.3
6264,0.8
6265,0.0
6266,1.0
6267,0.5
6268,1.0
6269,1.0
6270,0.8
6271,0.7
6272,0.2
6273,1.0
6274,1.0
6275,1.0
6276,1.0
6277,0.5
6278,0.3
6279,0.9
6280,0.7
6281,1.0
6282,0.8
6283,0.4
6284,0.3
6285,1.0
6286,0.6
6287,1.0
6288,0.1
6289,1.0
6290,0.8
6291,0.1
6292,0.2
6293,0.0
6294,1.0
6295,0.5
6296,0.0
6297,0.0
6298,0.8
6299,0.1
6300,0.4
6301,1.0
6302,1.0
6303,0.6
6304,0.5
6305,0.2
6306,0.1
6307,0.2
6308,0.7
6309,0.3
6310,1.0
6311,0.3
6312,1.0
6313,0.0
6314,1.0
6315,1.0
6316,1.0
6317,0.5
6318,0.8
6319,0.2
6320,1.0
6321,1.0
6322,0.4
6323,1.0
6324,0.1
6325,0.1
6326,1.0
6327,0.7
6328,0.2
6329,1.0
6330,0.1
6331,1.0
6332,1.0
6333,0.1
6334,0.3
6335,0.0
6336,0.0
6337,0.0
6338,1.0
6339,1.0
6340,0.8
6341,0.0
6342,0.3
6343,0.0
6344,1.0
6345,1.0
6346,0.3
6347,0.3
6348,0.0
6349,0.8
6350,0.0
6351,0.1
6352,0.2
6353,0.1
6354,0.5
6355,0.4
6356,1.0
6357,1.0
6358,1.0
6359,1.0
6360,1.0
6361,1.0
6362,1.0
6363,0.1
6364,0.2
6365,1.0
6366,1.0
6367,0.0
6368,1.0
6369,1.0
6370,0.5
6371,1.0
6372,0.2
6373,0.5
6374,1.0
6375,1.0
6376,0.1
6377,0.4
6378,1.0
6379,0.2
6380,1.0
6381,1.0
6382,0.0
6383,1.0
6384,0.1
6385,0.2
6386,0.8
6387,0.8
6388,0.0
6389,0.6
6390,1.0
6391,0.6
6392,0.0
6393,0.7
6394,0.9
6395,1.0
6396,0.3
6397,0.1
6398,1.0
6399,1.0
6400,0.1
6401,1.0
6402,0.2
6403,0.2
6404,0.5
6405,1.0
6406,1.0
6407,1.0
6408,0.9
6409,1.0
6410,0.4
6411,1.0
6412,0.3
6413,0.0
6414,1.0
6415,1.0
6416,0.7
6417,1.0
6418,0.4
6419,0.2
6420,1.0
6421,1.0
6422,0.1
6423,1.0
6424,1.0
6425,1.0
6426,0.5
6427,0.3
6428,0.8
6429,0.0
6430,1.0
6431,0.4
6432,0.4
6433,0.2
6434,0.3
6435,0.0
6436,1.0
6437,1.0
6438,1.0
6439,0.1
6440,0.7
6441,0.5
6442,1.0
6443,0.1
6444,1.0
6445,1.0
6446,0.7
6447,1.0
6448,0.0
6449,0.7
6450,1.0
6451,1.0
6452,1.0
6453,0.0
6454,1.0
6455,0.8
6456,1.0
6457,0.2
6458,0.3
6459,1.0
6460,1.0
6461,0.2
6462,1.0
6463,0.4
6464,0.0
6465,0.3
6466,1.0
6467,1.0
6468,1.0
6469,1.0
6470,1.0
6471,1.0
6472,1.0
6473,1.0
6474,1.0
6475,0.0
6476,0.0
6477,1.0
6478,0.0
6479,1.0
6480,1.0
6481,0.3
6482,1.0
6483,0.7
6484,0.1
6485,1.0
6486,0.4
6487,1.0
6488,1.0
6489,0.3
6490,0.4
6491,0.3
6492,0.0
6493,1.0
6494,1.0
6495,1.0
6496,0.3
6497,0.4
6498,1.0
6499,1.0
6500,1.0
6501,0.4
6502,1.0
6503,0.6
6504,0.5
6505,1.0
6506,1.0
6507,0.4
6508,1.0
6509,1.0
6510,0.1
6511,1.0
6512,0.0
6513,1.0
6514,0.0
6515,0.1
6516,1.0
6517,0.2
6518,0.4
6519,0.2
6520,0.3
6521,1.0
6522,0.0
6523,0.0
6524,0.4
6525,0.6
6526,0.0
6527,1.0
6528,1.0
6529,1.0
6530,1.0
6531,0.4
6532,1.0
6533,0.4
6534,0.0
6535,0.4
6536,1.0
6537,0.1
6538,0.3
6539,1.0
6540,0.4
6541,1.0
6542,0.6
6543,1.0
6544,1.0
6545,1.0
6546,0.3
6547,1.0
6548,1.0
6549,1.0
6550,1.0
6551,0.3
6552,1.0
6553,1.0
6554,1.0
6555,1.0
6556,0.5
6557,0.7
6558,1.0
6559,0.6
6560,1.0
6561,0.1
6562,0.2
6563,0.2
6564,0.7
6565,0.0
6566,1.0
6567,0.0
6568,0.0
6569,0.0
6570,1.0
6571,1.0
6572,0.7
6573,1.0
6574,0.1
6575,0.7
6576,1.0
6577,0.0
6578,1.0
6579,0.0
6580,0.2
6581,0.9
6582,0.2
6583,1.0
6584,0.3
6585,0.3
6586,0.0
6587,1.0
6588,1.0
6589,0.2
6590,1.0
6591,1.0
6592,0.3
6593,0.4
6594,0.3
6595,1.0
6596,0.6
6597,1.0
6598,1.0
6599,1.0
6600,0.4
6601,0.5
6602,0.4
6603,1.0
6604,0.1
6605,0.1
6606,0.0
6607,1.0
6608,0.0
6609,1.0
6610,1.0
6611,0.4
6612,0.0
6613,0.3
6614,0.3
6615,0.4
6616,1.0
6617,1.0
6618,0.1
6619,0.9
6620,0.3
6621,1.0
6622,1.0
6623,1.0
6624,1.0
6625,0.3
6626,1.0
6627,0.5
6628,1.0
6629,0.7
6630,0.7
6631,1.0
6632,1.0
6633,1.0
6634,0.3
6635,0.6
6636,0.6
6637,0.3
6638,1.0
6639,0.4
6640,0.0
6641,1.0
6642,1.0
6643,0.7
6644,0.0
6645,0.0
6646,0.0
6647,0.3
6648,0.3
6649,1.0
6650,1.0
6651,1.0
6652,0.8
6653,0.1
6654,1.0
6655,0.0
6656,0.4
6657,1.0
6658,0.1
6659,0.1
6660,1.0
6661,1.0
6662,0.4
6663,0.2
6664,0.2
6665,0.1
6666,0.5
6667,0.0
6668,1.0
6669,0.2
6670,0.0
6671,1.0
6672,1.0
6673,0.1
6674,0.7
6675,1.0
6676,0.7
6677,0.7
6678,1.0
6679,0.0
6680,0.1
6681,1.0
6682,0.4
6683,0.8
6684,0.4
6685,1.0
6686,0.0
6687,0.0
6688,0.1
6689,0.3
6690,1.0
6691,0.7
6692,0.1
6693,1.0
6694,1.0
6695,0.1
6696,1.0
6697,1.0
6698,1.0
6699,1.0
6700,0.8
6701,0.4
6702,1.0
6703,1.0
6704,1.0
6705,1.0
6706,0.3
6707,0.2
6708,0.3
6709,0.5
6710,0.0
6711,0.3
6712,0.5
6713,1.0
6714,0.7
6715,1.0
6716,0.9
6717,0.1
6718,0.9
6719,0.3
6720,0.2
6721,0.5
6722,0.5
6723,0.1
6724,1.0
6725,0.9
6726,1.0
6727,1.0
6728,1.0
6729,0.1
6730,1.0
6731,0.3
6732,1.0
6733,1.0
6734,0.1
6735,1.0
6736,1.0
6737,1.0
6738,1.0
6739,1.0
6740,1.0
6741,0.5
6742,0.2
6743,1.0
6744,0.3
6745,1.0
6746,1.0
6747,0.0
6748,0.2
6749,0.8
6750,1.0
6751,0.0
6752,1.0
6753,1.0
6754,1.0
6755,0.2
6756,0.5
6757,0.2
6758,0.1
6759,0.3
6760,0.2
6761,0.0
6762,1.0
6763,1.0
6764,0.2
6765,1.0
6766,0.1
6767,0.0
6768,1.0
6769,1.0
6770,1.0
6771,0.2
6772,0.0
6773,1.0
6774,0.5
6775,0.0
6776,1.0
6777,1.0
6778,0.6
6779,0.9
6780,0.2
6781,0.1
6782,1.0
6783,0.1
6784,0.0
6785,0.0
6786,0.8
6787,0.2
6788,0.3
6789,1.0
6790,0.7
6791,1.0
6792,1.0
6793,0.1
6794,1.0
6795,0.2
6796,1.0
6797,1.0
6798,1.0
6799,1.0
6800,1.0
6801,0.0
6802,0.1
6803,0.0
6804,0.0
6805,1.0
6806,1.0
6807,0.3
6808,0.1
6809,1.0
6810,0.0
6811,0.1
6812,0.1
6813,0.6
6814,0.5
6815,1.0
6816,0.4
6817,0.2
6818,0.7
6819,0.1
6820,1.0
6821,0.9
6822,0.2
6823,0.6
6824,1.0
6825,1.0
6826,0.1
6827,1.0
6828,1.0
6829,0.1
6830,0.1
6831,0.5
6832,1.0
6833,1.0
6834,0.1
6835,1.0
6836,1.0
6837,0.1
6838,1.0
6839,0.1
6840,0.2
6841,1.0
6842,0.6
6843,1.0
6844,0.3
6845,0.8
6846,0.9
6847,0.8
6848,0.6
6849,1.0
6850,0.2
6851,0.6
6852,0.0
6853,0.1
6854,1.0
6855,1.0
6856,0.7
6857,1.0
6858,1.0
6859,0.0
6860,0.1
6861,1.0
6862,1.0
6863,0.6
6864,1.0
6865,1.0
6866,0.1
6867,0.5
6868,0.3
6869,0.4
6870,1.0
6871,1.0
6872,1.0
6873,0.4
6874,0.3
6875,1.0
6876,0.9
6877,0.0
6878,0.3
6879,0.3
6880,0.1
6881,0.4
6882,1.0
6883,0.5
6884,0.2
6885,0.0
6886,1.0
6887,0.4
6888,0.0
6889,1.0
6890,0.2
6891,0.4
6892,1.0
6893,0.8
6894,0.9
6895,1.0
6896,1.0
6897,1.0
6898,0.6
6899,1.0
6900,1.0
6901,0.3
6902,0.4
6903,1.0
6904,1.0
6905,0.4
6906,0.6
6907,0.0
6908,0.5
6909,0.5
6910,1.0
6911,0.0
6912,0.0
6913,0.6
6914,0.2
6915,1.0
6916,0.2
6917,1.0
6918,0.0
6919,1.0
6920,1.0
6921,1.0
6922,0.0
6923,1.0
6924,0.0
6925,0.2
6926,0.0
6927,1.0
6928,0.1
6929,1.0
6930,0.1
6931,0.2
6932,1.0
6933,0.5
6934,1.0
6935,1.0
6936,1.0
6937,1.0
6938,0.2
6939,1.0
6940,1.0
6941,0.1
6942,0.0
6943,0.1
6944,0.4
6945,0.0
6946,0.6
6947,1.0
6948,1.0
6949,0.0
6950,0.1
6951,0.3
6952,1.0
6953,1.0
6954,0.8
6955,0.1
6956,0.3
6957,0.4
6958,0.0
6959,1.0
6960,0.2
6961,1.0
6962,1.0
6963,0.2
6964,1.0
6965,1.0
6966,0.2
6967,1.0
6968,1.0
6969,0.7
6970,0.2
6971,0.0
6972,1.0
6973,0.3
6974,1.0
6975,1.0
6976,1.0
6977,1.0
6978,0.1
6979,0.0
6980,0.5
6981,1.0
6982,0.2
6983,0.3
6984,1.0
6985,0.5
6986,0.5
6987,0.9
6988,0.4
6989,1.0
6990,0.7
6991,0.3
6992,1.0
6993,1.0
6994,1.0
6995,1.0
6996,0.3
6997,0.3
6998,0.2
6999,1.0
7000,0.8
7001,1.0
7002,0.0
7003,0.0
7004,0.1
7005,1.0
7006,0.2
7007,1.0
7008,1.0
7009,1.0
7010,0.4
7011,0.2
7012,0.0
7013,0.4
7014,0.1
7015,0.2
7016,0.8
7017,0.0
7018,0.3
7019,1.0
7020,0.2
7021,0.0
7022,0.0
7023,1.0
7024,1.0
7025,0.0
7026,0.2
7027,1.0
7028,0.0
7029,0.8
7030,0.0
7031,0.3
7032,1.0
7033,1.0
7034,1.0
7035,0.0
7036,1.0
7037,1.0
7038,0.3
7039,1.0
7040,1.0
7041,1.0
7042,0.1
7043,1.0
7044,0.3
7045,1.0
7046,0.3
7047,0.0
7048,1.0
7049,0.9
7050,1.0
7051,0.1
7052,0.4
7053,0.5
7054,0.0
7055,1.0
7056,0.5
7057,0.0
7058,1.0
7059,0.0
7060,0.2
7061,0.3
7062,0.3
7063,1.0
7064,1.0
7065,1.0
7066,0.0
7067,0.2
7068,0.2
7069,0.4
7070,0.3
7071,0.8
7072,0.4
7073,0.1
7074,0.0
7075,1.0
7076,0.4
7077,1.0
7078,1.0
7079,0.2
7080,0.3
7081,0.1
7082,1.0
7083,0.2
7084,1.0
7085,0.8
7086,0.4
7087,0.6
7088,1.0
7089,1.0
7090,0.2
7091,0.4
7092,0.1
7093,1.0
7094,1.0
7095,1.0
7096,1.0
7097,0.2
7098,0.1
7099,1.0
7100,0.1
7101,0.5
7102,0.2
7103,0.4
7104,0.2
7105,0.8
7106,1.0
7107,0.5
7108,1.0
7109,0.4
7110,0.2
7111,0.1
7112,0.2
7113,1.0
7114,1.0
7115,1.0
7116,0.3
7117,0.6
7118,0.8
7119,0.5
7120,0.6
7121,0.5
7122,0.0
7123,0.3
7124,0.2
7125,0.2
7126,1.0
7127,1.0
7128,1.0
7129,0.3
7130,0.3
7131,0.8
7132,0.0
7133,0.0
7134,0.3
7135,0.0
7136,1.0
7137,1.0
7138,1.0
7139,0.2
7140,0.1
7141,1.0
7142,1.0
7143,1.0
7144,1.0
7145,0.0
7146,0.5
7147,1.0
7148,0.6
7149,1.0
7150,1.0
7151,1.0
7152,0.3
7153,0.0
7154,0.6
7155,1.0
7156,1.0
7157,1.0
7158,0.3
7159,1.0
7160,0.5
7161,1.0
7162,0.1
7163,0.2
7164,0.0
7165,0.9
7166,1.0
7167,0.7
7168,1.0
7169,0.0
7170,1.0
7171,0.3
7172,0.4
7173,0.3
7174,1.0
7175,0.6
7176,0.5
7177,0.4
7178,0.7
7179,1.0
7180,1.0
7181,0.0
7182,1.0
7183,0.5
7184,1.0
7185,1.0
7186,1.0
7187,1.0
7188,0.8
7189,1.0
7190,0.3
7191,1.0
7192,1.0
7193,1.0
7194,0.2
7195,0.0
7196,0.1
7197,1.0
7198,1.0
7199,0.6
7200,0.6
7201,0.2
7202,0.3
7203,1.0
7204,0.6
7205,1.0
7206,1.0
7207,0.0
7208,0.2
7209,0.8
7210,1.0
7211,1.0
7212,1.0
7213,1.0
7214,1.0
7215,0.5
7216,1.0
7217,0.4
7218,1.0
7219,0.8
7220,1.0
7221,1.0
7222,1.0
7223,0.2
7224,0.3
7225,0.1
7226,1.0
7227,0.4
7228,1.0
7229,1.0
7230,1.0
7231,0.2
7232,1.0
7233,0.9
7234,1.0
7235,1.0
7236,0.3
7237,0.4
7238,0.2
7239,0.3
7240,1.0
7241,1.0
7242,1.0
7243,1.0
7244,0.1
7245,1.0
7246,0.5
7247,0.9
7248,0.1
7249,1.0
7250,0.0
7251,0.1
7252,1.0
7253,1.0
7254,0.3
7255,1.0
7256,0.6
7257,0.2
7258,1.0
7259,1.0
7260,1.0
7261,0.5
7262,0.0
7263,1.0
7264,1.0
7265,0.3
7266,0.1
7267,0.4
7268,0.3
7269,0.1
7270,0.2
7271,0.7
7272,0.0
7273,1.0
7274,0.0
7275,1.0
7276,0.7
7277,1.0
7278,1.0
7279,0.1
7280,0.0
7281,1.0
7282,0.3
7283,1.0
7284,1.0
7285,1.0
7286,0.0
7287,0.0
7288,1.0
7289,1.0
7290,1.0
7291,0.5
7292,0.0
7293,1.0
7294,0.8
7295,0.6
7296,0.3
7297,1.0
7298,0.0
7299,1.0
7300,1.0
7301,0.0
7302,0.2
7303,0.7
7304,1.0
7305,0.3
7306,1.0
7307,0.4
7308,0.8
7309,1.0
7310,1.0
7311,0.1
7312,0.9
7313,0.2
7314,1.0
7315,1.0
7316,0.3
7317,1.0
7318,0.1
7319,1.0
7320,0.1
7321,1.0
7322,0.6
7323,1.0
7324,1.0
7325,0.0
7326,0.8
7327,1.0
7328,0.0
7329,1.0
7330,1.0
7331,0.2
7332,0.3
7333,0.7
7334,0.3
7335,1.0
7336,1.0
7337,0.0
7338,0.3
7339,1.0
7340,0.3
7341,0.2
7342,0.2
7343,1.0
7344,0.3
7345,1.0
7346,0.7
7347,0.2
7348,1.0
7349,0.4
7350,0.2
7351,1.0
7352,0.4
7353,0.2
7354,0.5
7355,0.7
7356,1.0
7357,1.0
7358,0.2
7359,1.0
7360,1.0
7361,0.6
7362,0.1
7363,0.3
7364,1.0
7365,0.3
7366,0.3
7367,0.0
7368,0.0
7369,1.0
7370,0.5
7371,1.0
7372,1.0
7373,0.1
7374,1.0
7375,0.1
7376,1.0
7377,0.6
7378,1.0
7379,0.6
7380,0.0
7381,1.0
7382,0.7
7383,1.0
7384,1.0
7385,1.0
7386,1.0
7387,0.4
7388,1.0
7389,0.1
7390,1.0
7391,1.0
7392,0.2
7393,1.0
7394,1.0
7395,0.1
7396,0.5
7397,1.0
7398,0.0
7399,0.2
7400,1.0
7401,0.3
7402,0.6
7403,0.2
7404,0.0
7405,1.0
7406,0.8
7407,0.2
7408,0.6
7409,1.0
7410,0.3
7411,1.0
7412,1.0
7413,0.3
7414,0.2
7415,0.1
7416,0.3
7417,0.6
7418,0.1
7419,1.0
7420,1.0
7421,0.4
7422,0.5
7423,0.3
7424,1.0
7425,0.5
7426,1.0
7427,1.0
7428,0.5
7429,1.0
7430,0.0
7431,0.4
7432,0.4
7433,1.0
7434,1.0
7435,0.0
7436,1.0
7437,0.0
7438,0.0
7439,0.0
7440,1.0
7441,1.0
7442,0.1
7443,0.2
7444,1.0
7445,0.2
7446,0.7
7447,0.2
7448,1.0
7449,1.0
7450,0.0
7451,1.0
7452,0.3
7453,0.2
7454,0.5
7455,1.0
7456,1.0
7457,1.0
7458,1.0
7459,0.3
7460,0.6
7461,1.0
7462,0.2
7463,0.0
7464,0.8
7465,0.1
7466,1.0
7467,0.5
7468,0.2
7469,1.0
7470,0.1
7471,1.0
7472,1.0
7473,1.0
7474,0.1
7475,0.0
7476,1.0
7477,1.0
7478,0.0
7479,1.0
7480,1.0
7481,1.0
7482,1.0
7483,0.1
7484,0.6
7485,1.0
7486,0.2
7487,1.0
7488,0.4
7489,1.0
7490,0.7
7491,1.0
7492,0.2
7493,0.4
7494,0.8
7495,0.7
7496,1.0
7497,0.4
7498,1.0
7499,1.0
7500,1.0
7501,0.0
7502,1.0
7503,1.0
7504,1.0
7505,0.3
7506,1.0
7507,1.0
7508,0.5
7509,1.0
7510,1.0
7511,0.9
7512,0.0
7513,1.0
7514,1.0
7515,1.0
7516,0.0
7517,0.2
7518,0.0
7519,0.2
7520,0.5
7521,0.1
7522,1.0
7523,0.3
7524,1.0
7525,0.6
7526,0.0
7527,0.5
7528,1.0
7529,1.0
7530,1.0
7531,0.3
7532,0.9
7533,0.4
7534,1.0
7535,0.0
7536,0.0
7537,1.0
7538,1.0
7539,0.1
7540,1.0
7541,1.0
7542,1.0
7543,0.5
7544,0.5
7545,0.1
7546,1.0
7547,1.0
7548,1.0
7549,0.2
7550,0.8
7551,1.0
7552,1.0
7553,0.2
7554,1.0
7555,1.0
7556,0.2
7557,1.0
7558,0.2
7559,1.0
7560,1.0
7561,0.0
7562,0.0
7563,1.0
7564,1.0
7565,0.4
7566,0.3
7567,1.0
7568,1.0
7569,0.0
7570,0.0
7571,1.0
7572,0.8
7573,1.0
7574,1.0
7575,0.1
7576,1.0
7577,0.4
7578,1.0
7579,1.0
7580,0.7
7581,1.0
7582,0.6
7583,1.0
7584,0.0
7585,0.1
7586,0.0
7587,1.0
7588,0.0
7589,1.0
7590,1.0
7591,1.0
7592,0.4
7593,1.0
7594,1.0
7595,0.5
7596,0.1
7597,1.0
7598,0.1
7599,1.0
7600,0.4
7601,1.0
7602,0.4
7603,1.0
7604,1.0
7605,0.0
7606,1.0
7607,1.0
7608,0.1
7609,0.3
7610,0.9
7611,0.0
7612,1.0
7613,1.0
7614,0.2
7615,1.0
7616,0.4
7617,1.0
7618,1.0
7619,0.5
7620,1.0
7621,0.5
7622,0.1
7623,0.0
7624,0.2
7625,0.8
7626,0.7
7627,0.8
7628,0.0
7629,0.2
7630,0.6
7631,1.0
7632,0.0
7633,0.2
7634,1.0
7635,1.0
7636,1.0
7637,1.0
7638,1.0
7639,1.0
7640,1.0
7641,0.2
7642,1.0
7643,0.0
7644,0.5
7645,0.0
7646,0.6
7647,0.2
7648,1.0
7649,1.0
7650,1.0
7651,0.7
7652,1.0
7653,0.0
7654,0.0
7655,0.1
7656,1.0
7657,0.2
7658,0.4
7659,0.5
7660,1.0
7661,1.0
7662,0.4
7663,0.6
7664,0.1
7665,1.0
7666,1.0
7667,1.0
7668,0.0
7669,0.4
7670,0.5
7671,1.0
7672,0.1
7673,1.0
7674,0.0
7675,0.1
7676,1.0
7677,1.0
7678,0.2
7679,0.4
7680,0.2
7681,0.0
7682,0.5
7683,1.0
7684,1.0
7685,0.4
7686,0.4
7687,0.4
7688,0.1
7689,0.4
7690,0.4
7691,1.0
7692,1.0
7693,0.7
7694,1.0
7695,1.0
7696,1.0
7697,0.0
7698,1.0
7699,1.0
7700,0.3
7701,0.6
7702,1.0
7703,1.0
7704,1.0
7705,0.9
7706,0.9
7707,0.0
7708,0.4
7709,1.0
7710,0.4
7711,1.0
7712,1.0
7713,1.0
7714,1.0
7715,0.2
7716,1.0
7717,0.0
7718,1.0
7719,0.7
7720,1.0
7721,1.0
7722,0.0
7723,0.4
7724,0.4
7725,1.0
7726,0.7
7727,0.0
7728,0.0
7729,1.0
7730,1.0
7731,0.3
7732,0.3
7733,1.0
7734,0.5
7735,0.0
7736,1.0
7737,0.4
7738,1.0
7739,0.0
7740,0.2
7741,0.3
7742,1.0
7743,1.0
7744,1.0
7745,1.0
7746,1.0
7747,1.0
7748,0.5
7749,0.0
7750,0.1
7751,0.4
7752,0.1
7753,0.0
7754,1.0
7755,0.0
7756,0.0
7757,1.0
7758,0.0
7759,0.9
7760,0.1
7761,0.2
7762,1.0
7763,0.4
7764,0.1
7765,1.0
7766,1.0
7767,0.0
7768,0.0
7769,1.0
7770,0.4
7771,0.1
7772,0.0
7773,0.0
7774,0.4
7775,0.2
7776,0.4
7777,1.0
7778,1.0
7779,1.0
7780,1.0
7781,0.4
7782,0.2
7783,0.3
7784,1.0
7785,0.0
7786,0.4
7787,1.0
7788,0.0
7789,0.4
7790,1.0
7791,0.2
7792,1.0
7793,0.4
7794,1.0
7795,0.8
7796,1.0
7797,0.2
7798,1.0
7799,1.0
7800,0.4
7801,0.2
7802,0.7
7803,0.5
7804,1.0
7805,0.5
7806,0.3
7807,0.4
7808,0.3
7809,0.3
7810,1.0
7811,0.3
7812,1.0
7813,0.9
7814,1.0
7815,0.0
7816,1.0
7817,0.4
7818,1.0
7819,0.2
7820,1.0
7821,1.0
7822,0.2
7823,0.9
7824,0.4
7825,0.7
7826,1.0
7827,0.9
7828,0.3
7829,1.0
7830,0.4
7831,1.0
7832,0.6
7833,1.0
7834,1.0
7835,1.0
7836,0.0
7837,0.0
7838,1.0
7839,0.3
7840,1.0
7841,0.8
7842,1.0
7843,1.0
7844,0.7
7845,1.0
7846,1.0
7847,0.2
7848,1.0
7849,0.5
7850,0.2
7851,0.6
7852,0.3
7853,1.0
7854,1.0
7855,0.4
7856,1.0
7857,0.2
7858,0.2
7859,0.4
7860,0.5
7861,0.4
7862,0.4
7863,1.0
7864,1.0
7865,0.5
7866,0.7
7867,1.0
7868,1.0
7869,0.1
7870,0.2
7871,1.0
7872,0.5
7873,0.6
7874,0.4
7875,0.8
7876,1.0
7877,0.6
7878,0.8
7879,0.7
7880,1.0
7881,1.0
7882,0.1
7883,0.0
7884,0.1
7885,0.3
7886,0.2
7887,1.0
7888,0.6
7889,0.8
7890,0.5
7891,0.0
7892,1.0
7893,1.0
7894,0.1
7895,1.0
7896,0.2
7897,1.0
7898,0.5
7899,0.3
7900,0.4
7901,0.1
7902,0.0
7903,0.1
7904,1.0
7905,0.3
7906,0.8
7907,0.4
7908,0.1
7909,0.3
7910,0.1
7911,0.6
7912,1.0
7913,0.2
7914,0.0
7915,0.7
7916,0.3
7917,1.0
7918,0.5
7919,0.7
7920,0.4
7921,0.0
7922,0.1
7923,0.3
7924,0.1
7925,0.6
7926,0.9
7927,0.4
7928,1.0
7929,1.0
7930,1.0
7931,0.2
7932,1.0
7933,1.0
7934,0.2
7935,0.0
7936,0.8
7937,0.7
7938,1.0
7939,0.0
7940,0.2
7941,1.0
7942,0.4
7943,1.0
7944,1.0
7945,1.0
7946,1.0
7947,1.0
7948,1.0
7949,0.3
7950,1.0
7951,0.7
7952,0.2
7953,0.8
7954,0.0
7955,0.5
7956,1.0
7957,0.5
7958,0.1
7959,0.0
7960,1.0
7961,0.4
7962,1.0
7963,1.0
7964,0.2
7965,0.0
7966,0.4
7967,1.0
7968,0.5
7969,0.3
7970,1.0
7971,1.0
7972,0.0
7973,0.2
7974,0.2
7975,1.0
7976,0.9
7977,0.1
7978,0.1
7979,0.2
7980,0.3
7981,0.0
7982,0.1
7983,1.0
7984,1.0
7985,0.4
7986,0.9
7987,0.0
7988,0.5
7989,0.2
7990,0.0
7991,1.0
7992,0.4
7993,1.0
7994,0.2
7995,0.3
7996,1.0
7997,0.4
7998,1.0
7999,0.6
8000,0.4
8001,1.0
8002,1.0
8003,1.0
8004,1.0
8005,1.0
8006,1.0
8007,0.6
8008,0.0
8009,1.0
8010,0.3
8011,0.3
8012,1.0
8013,1.0
8014,1.0
8015,1.0
8016,0.3
8017,1.0
8018,0.4
8019,1.0
8020,0.5
8021,0.5
8022,0.1
8023,1.0
8024,0.1
8025,0.1
8026,1.0
8027,1.0
8028,0.3
8029,0.2
8030,0.4
8031,0.6
8032,1.0
8033,0.1
8034,1.0
8035,0.4
8036,0.0
8037,0.0
8038,0.1
8039,0.4
8040,1.0
8041,1.0
8042,1.0
8043,0.4
8044,0.2
8045,1.0
8046,0.8
8047,1.0
8048,0.5
8049,0.1
8050,0.8
8051,0.4
8052,0.3
8053,0.2
8054,1.0
8055,1.0
8056,0.6
8057,1.0
8058,0.3
8059,1.0
8060,0.1
8061,0.0
8062,0.0
8063,0.0
8064,0.0
8065,0.4
8066,1.0
8067,1.0
8068,0.0
8069,0.2
8070,0.1
8071,1.0
8072,1.0
8073,0.3
8074,0.7
8075,1.0
8076,1.0
8077,1.0
8078,0.5
8079,0.7
8080,0.0
8081,0.5
8082,1.0
8083,0.0
8084,1.0
8085,1.0
8086,1.0
8087,1.0
8088,0.0
8089,1.0
8090,0.2
8091,1.0
8092,0.0
8093,0.1
8094,1.0
8095,0.5
8096,1.0
8097,0.4
8098,0.5
8099,0.3
8100,0.0
8101,0.2
8102,0.6
8103,1.0
8104,0.4
8105,0.7
8106,1.0
8107,0.4
8108,0.3
8109,0.0
8110,0.2
8111,0.2
8112,0.2
8113,1.0
8114,1.0
8115,0.2
8116,0.2
8117,0.0
8118,0.5
8119,1.0
8120,1.0
8121,0.6
8122,0.4
8123,1.0
8124,1.0
8125,1.0
8126,0.5
8127,0.5
8128,0.0
8129,0.6
8130,0.7
8131,1.0
8132,0.5
8133,0.6
8134,0.2
8135,0.5
8136,0.0
8137,0.0
8138,1.0
